Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
4268,"[[26.3570559 90.1363032]
 [26.351516  90.1393817]]",[[26.3570559 90.1363032]],None,None,None,None,None,None,None,None,None,None
4269,[[26.3622525 90.1391225]],None,None,None,None,None,None,None,None,None,None,None
4270,[[26.3761513 90.1337061]],None,None,None,None,None,None,None,None,[[26.3762315 90.1309629]],None,None
4271,"[[26.3819223 90.1339053]
 [26.3814933 90.1309468]]",None,None,None,[[26.3805118 90.1311868]],None,None,None,None,None,None,None
4272,"[[26.3975419 90.1392881]
 [26.3927641 90.1377983]]",None,None,None,None,None,None,None,None,None,None,None
4273,"[[26.4030729 90.1346053]
 [26.4075327 90.1323647]
 [26.4082066 90.1319861]
 [26.4095423 90.1310021]]",None,None,None,None,[[26.4099392 90.1303218]],None,None,None,None,None,None
4274,"[[26.4150629 90.1345319]
 [26.4145395 90.1338127]
 [26.4126285 90.1308304]
 [26.412282  90.1305297]
 [26.4122667 90.1307144]
 [26.4120793 90.1318577]
 [26.4118616 90.131796 ]]",None,None,None,None,[[26.4103461 90.1316653]],None,None,None,[[26.4124358 90.1321715]],None,None
4275,None,None,None,None,None,None,None,None,None,None,None,None
4276,None,None,None,None,None,None,None,None,None,None,None,None
4277,None,None,None,None,None,None,None,None,None,None,None,None
4278,None,None,None,None,None,None,None,None,None,[[25.5038014 90.1499072]],None,None
4279,None,None,None,None,None,None,None,None,None,None,None,None
4280,None,None,None,None,None,None,None,None,None,None,None,None
4281,None,None,None,None,None,None,None,None,None,None,None,None
4282,None,None,None,None,None,None,None,None,None,None,None,None
4283,None,None,None,None,None,None,None,None,None,None,None,None
4284,None,None,None,None,None,None,None,None,None,None,None,None
4285,None,None,None,None,None,None,None,None,None,None,None,None
4286,None,None,None,None,None,None,None,None,None,None,None,None
4287,None,None,None,None,None,None,None,None,None,None,None,None
4288,None,None,None,None,None,None,None,None,None,None,None,None
4289,None,None,None,None,None,None,None,None,None,None,None,None
4290,None,None,None,None,None,None,None,None,None,None,None,None
4291,None,None,None,None,None,None,None,None,None,None,None,None
4292,None,None,None,None,None,None,None,None,None,None,None,None
4293,None,None,None,None,None,None,None,None,None,None,None,None
4294,None,None,None,None,None,None,None,None,None,None,None,None
4295,None,None,None,None,None,None,None,None,None,None,None,None
4296,None,None,None,None,None,None,None,None,None,None,None,None
4297,None,None,None,None,None,None,None,None,None,[[25.6962648 90.1477994]],None,None
4298,[[25.706293 90.144684]],None,None,None,None,None,None,None,None,None,None,None
4299,None,None,None,None,None,None,None,None,None,None,None,None
4300,None,None,None,None,None,None,None,None,None,None,None,None
4301,None,None,None,None,None,None,None,None,None,None,None,None
4302,None,None,None,None,None,None,None,None,None,None,None,None
4303,None,None,None,None,None,None,None,None,None,None,None,None
4304,[[25.7673412 90.1440226]],None,None,None,None,None,None,None,None,None,None,None
4305,None,None,None,None,None,None,None,None,None,None,None,None
4306,None,None,None,None,None,None,None,None,None,None,None,None
4307,"[[25.7950154 90.1472655]
 [25.7920272 90.1481847]]",None,None,None,None,None,None,None,[[25.7948051 90.1469771]],None,None,None
4308,None,None,None,None,None,None,None,None,None,None,None,None
4309,[[25.8181602 90.1411596]],None,None,None,None,None,None,None,None,None,None,None
4310,None,None,None,None,None,None,None,None,None,None,None,None
4311,None,None,None,None,None,None,None,None,None,None,None,None
4312,None,None,None,None,None,None,None,None,None,None,None,None
4313,None,None,None,None,None,None,None,None,None,None,None,None
4314,None,None,None,None,None,None,None,None,None,None,None,None
4315,None,None,None,None,None,None,None,None,None,None,None,None
4316,None,None,None,None,None,None,None,None,None,None,None,None
4317,None,None,None,None,None,None,None,None,None,None,None,None
4318,None,None,None,None,None,None,None,None,None,None,None,None
4319,None,None,None,None,None,None,None,None,None,None,None,None
4320,None,None,None,None,None,None,None,None,None,None,None,None
4321,[[25.936928 90.142624]],None,None,None,None,None,None,None,None,None,None,None
4322,[[25.9436272 90.1489548]],None,None,None,None,None,None,None,None,None,None,None
4323,None,None,None,None,None,None,None,None,None,None,None,None
4324,"[[25.9679162 90.149158 ]
 [25.969344  90.1480817]]",None,None,None,None,None,None,None,None,None,None,None
4325,[[25.9700051 90.1465908]],None,None,None,None,None,None,None,None,None,None,None
4326,"[[25.9852771 90.1409642]
 [25.9874458 90.1473468]]",[[25.9874458 90.1473468]],None,None,None,None,None,None,None,None,None,None
4327,[[25.9996612 90.1447451]],None,None,None,None,None,None,None,None,"[[25.9996274 90.1435783]
 [25.9987247 90.1447004]]",None,[[25.9986556 90.145082 ]]
4328,[[26.000379  90.1455534]],None,None,None,None,None,None,None,None,None,None,None
4329,None,None,None,None,None,None,None,None,None,None,None,None
4330,"[[26.0248458 90.1438576]
 [26.0254941 90.1431344]
 [26.0254571 90.1461023]
 [26.0254962 90.1460275]
 [26.028058  90.1436816]
 [26.0295619 90.1424089]
 [26.0299717 90.1421604]]",[[26.028058  90.1436816]],None,None,None,[[26.0242941 90.1425819]],[[26.025094  90.1424397]],None,[[26.0244089 90.142662 ]],[[26.0294743 90.1432085]],None,None
4331,None,None,None,None,None,None,None,None,None,None,None,None
4332,None,None,None,None,None,None,None,None,None,None,None,None
4333,None,None,None,None,None,None,None,None,None,None,None,None
4334,None,None,None,None,None,None,None,None,None,None,None,None
4335,None,None,None,None,None,None,None,None,None,None,None,None
4336,None,None,None,None,None,None,None,None,None,None,None,None
4337,None,None,None,None,None,None,None,None,None,None,None,None
4338,None,None,None,None,None,None,None,None,None,None,None,None
4339,None,None,None,None,None,None,None,None,None,None,None,None
4340,None,None,None,None,None,None,None,None,None,None,None,None
4341,[[26.13955  90.149841]],None,None,None,None,None,None,None,None,None,None,None
4342,None,None,None,None,None,None,None,None,None,None,None,None
4343,None,None,None,None,None,None,None,None,None,None,None,None
4344,None,None,None,None,None,None,None,None,None,None,None,None
4345,"[[26.1736076 90.1417569]
 [26.1706479 90.1489954]]",None,None,None,None,None,None,None,None,None,None,None
4346,None,None,None,None,None,None,None,None,None,None,None,None
4347,"[[26.1997959 90.1414014]
 [26.1989981 90.1413434]
 [26.1975758 90.1421752]]",None,None,None,None,None,[[26.1982632 90.1408368]],None,None,[[26.1982942 90.1415499]],None,None
4348,"[[26.2044732 90.1431212]
 [26.2051876 90.143402 ]
 [26.2055991 90.1460258]]",None,None,None,None,None,None,None,None,None,None,None
4349,[[26.2195578 90.1462376]],None,None,None,None,None,None,None,None,None,None,None
4350,"[[26.2298217 90.14601  ]
 [26.2204491 90.1431673]]",None,None,None,None,None,None,[[26.2214874 90.1490232]],None,None,None,None
4351,[[26.2369849 90.1494661]],None,None,None,None,None,None,None,None,None,None,None
4352,[[26.243212 90.142086]],None,None,None,None,None,None,None,None,None,None,None
4353,[[26.2504771 90.1407291]],None,None,None,None,[[26.2599764 90.1442808]],None,None,None,None,None,None
4354,None,None,None,None,None,None,None,None,None,None,None,None
4355,None,None,None,None,None,None,None,None,None,None,None,None
4356,None,None,None,None,None,None,None,None,None,None,None,None
4357,[[26.298887 90.140571]],None,None,None,None,None,None,None,None,None,None,None
4358,None,None,None,None,None,None,None,None,None,None,None,None
4359,"[[26.318383  90.1433661]
 [26.3146297 90.1455501]]",None,None,None,None,None,None,None,None,None,None,None
4360,"[[26.320983  90.1420704]
 [26.3267712 90.1421678]]",None,None,None,None,None,None,None,None,None,None,None
4361,None,None,None,None,None,None,None,None,None,None,None,None
4362,[[26.3494091 90.14813  ]],None,None,None,None,None,None,None,None,None,None,None
4363,None,None,None,None,None,None,None,None,None,None,None,None
4364,"[[26.3612257 90.1445003]
 [26.361172  90.1445013]
 [26.3639498 90.1490819]
 [26.3653608 90.1492519]
 [26.3680473 90.1458934]]",None,None,None,None,None,None,None,None,None,None,None
4365,"[[26.3738524 90.1483347]
 [26.3729112 90.141806 ]]",None,None,None,None,None,None,None,None,None,None,None
4366,None,None,None,None,None,None,None,None,None,None,None,None
4367,None,None,None,None,None,None,None,None,None,None,None,None
4368,None,None,None,None,None,None,None,None,None,None,None,None
4369,None,None,None,None,None,None,None,None,None,None,None,None
4370,None,None,None,None,None,None,None,None,None,None,None,None
4371,None,None,None,None,None,None,None,None,None,None,None,None
4372,[[25.490892 90.151306]],None,None,None,None,None,None,None,None,None,None,None
4373,None,None,None,None,None,None,None,None,None,None,None,None
4374,None,None,None,None,None,None,None,None,None,None,None,None
4375,None,None,None,None,None,None,None,None,None,None,None,None
4376,None,None,None,None,None,None,None,None,None,None,None,None
4377,None,None,None,None,None,None,None,None,None,None,None,None
4378,None,None,None,None,None,None,None,None,None,None,None,None
4379,None,None,None,None,None,None,None,None,None,None,None,None
4380,None,None,None,None,None,None,None,None,None,None,None,None
4381,None,None,None,None,None,None,None,None,None,None,None,None
4382,None,None,None,None,None,None,None,None,None,None,None,None
4383,None,None,None,None,None,None,None,None,None,None,None,None
4384,None,None,None,None,None,None,None,None,None,None,None,None
4385,None,None,None,None,None,None,None,None,None,None,None,None
4386,None,None,None,None,None,None,None,None,None,None,None,None
4387,None,None,None,None,None,None,None,None,None,None,None,None
4388,None,None,None,None,None,None,None,None,None,None,None,None
4389,[[25.6656961 90.150022 ]],None,None,None,None,None,[[25.6652265 90.1508528]],None,None,None,None,None
4390,None,None,None,None,None,None,None,None,None,None,None,None
4391,None,None,None,None,None,None,None,None,None,None,None,None
4392,None,None,None,None,None,None,None,None,None,None,None,None
4393,None,None,None,None,None,None,None,None,None,None,None,None
4394,None,None,None,None,None,None,None,None,None,None,None,None
4395,None,None,None,None,None,None,None,None,None,None,None,None
4396,None,None,None,None,None,None,None,None,None,None,None,None
4397,None,None,None,None,None,None,None,None,None,None,None,None
4398,None,None,None,None,None,None,None,None,None,None,None,None
4399,None,None,None,None,None,None,None,None,None,None,None,None
4400,None,None,None,None,None,None,None,None,None,None,None,None
4401,None,None,None,None,None,None,None,None,None,None,None,None
4402,None,None,None,None,None,None,None,None,None,None,None,None
4403,None,None,None,None,None,None,None,None,None,None,None,None
4404,"[[25.8161193 90.1554259]
 [25.8113542 90.1503086]]",None,None,None,None,None,None,None,None,None,None,None
4405,None,None,None,None,None,None,None,None,None,None,None,None
4406,None,None,None,None,None,None,None,None,None,None,None,None
4407,None,None,None,None,None,None,None,None,None,None,None,None
4408,None,None,None,None,None,None,None,None,None,None,None,None
4409,None,None,None,None,None,None,None,None,None,None,None,None
4410,None,None,None,None,None,None,None,None,None,None,None,None
4411,None,None,None,None,None,None,None,None,None,None,None,None
4412,None,None,None,None,None,None,None,None,None,None,None,None
4413,None,None,None,None,None,None,None,None,None,None,None,None
4414,[[25.9112334 90.1588618]],None,None,None,None,None,None,None,None,None,None,None
4415,None,None,None,None,None,None,None,None,None,None,None,None
4416,None,None,None,None,None,None,None,None,None,None,None,None
4417,[[25.9430169 90.1594471]],None,None,None,None,None,None,None,None,None,None,None
4418,None,None,None,None,None,None,None,None,None,None,None,None
4419,[[25.96936   90.1511016]],None,None,None,None,[[25.969773 90.152036]],[[25.9693998 90.1524259]],None,None,None,None,None
4420,"[[25.9728465 90.15089  ]
 [25.9708912 90.1509188]
 [25.9705919 90.1516799]
 [25.9701567 90.1529657]]",None,None,None,None,None,[[25.9715278 90.1513614]],[[25.9745875 90.1544346]],None,"[[25.9729005 90.1502004]
 [25.9729593 90.1502118]]",None,None
4421,None,None,None,None,None,None,None,None,None,None,None,None
4422,None,None,None,None,None,None,None,None,None,None,None,[[25.9986212 90.1511582]]
4423,[[26.006161  90.1567587]],None,None,None,None,None,None,None,None,None,None,None
4424,"[[26.0107908 90.1547511]
 [26.011247  90.1543169]
 [26.0183276 90.1520826]
 [26.0142924 90.150145 ]
 [26.0143731 90.1504816]
 [26.0143086 90.1504756]]","[[26.0142924 90.150145 ]
 [26.0143086 90.1504756]]",None,None,None,None,None,None,None,None,None,None
4425,None,None,None,None,None,None,None,None,None,None,None,None
4426,None,None,None,None,None,None,None,None,None,None,None,None
4427,None,None,None,None,None,None,None,None,None,None,None,None
4428,None,None,None,None,None,None,None,None,None,None,None,None
4429,None,None,None,None,None,None,None,None,None,None,None,None
4430,None,None,None,None,None,None,None,None,None,None,None,None
4431,None,None,None,None,None,None,None,None,None,None,None,None
4432,None,None,None,None,None,None,None,None,None,None,None,None
4433,None,None,None,None,None,None,None,None,None,None,None,None
4434,[[26.1124841 90.157738 ]],None,None,None,None,None,None,None,None,None,None,None
4435,None,None,None,None,None,None,None,None,None,None,None,None
4436,"[[26.1316992 90.1546815]
 [26.1373972 90.1509121]]",None,None,None,None,None,None,None,None,None,None,None
4437,None,None,None,None,None,None,None,None,None,None,None,None
4438,None,None,None,None,None,None,None,None,None,None,None,None
4439,None,None,None,None,None,None,None,None,None,None,None,None
4440,None,None,None,None,None,None,None,None,None,None,None,None
4441,None,None,None,None,None,None,None,None,None,None,None,None
4442,"[[26.1937233 90.156955 ]
 [26.1937529 90.1552569]]",None,None,None,None,None,None,None,None,None,None,None
4443,[[26.2035475 90.1565867]],None,None,None,None,None,None,None,None,None,None,None
4444,[[26.2164842 90.1525144]],[[26.2164842 90.1525144]],None,None,None,None,None,None,None,None,None,None
4445,"[[26.2247826 90.1597846]
 [26.2247131 90.1597017]
 [26.2247594 90.1597038]
 [26.2248841 90.1542256]
 [26.2289041 90.1530097]]",None,None,None,None,[[26.2229977 90.1530097]],None,None,None,"[[26.2219707 90.1523968]
 [26.2241978 90.1588404]]",None,None
